UnixTime,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion
1680003261.81491,394.666666666667,503.333333333333,579.3134765625,31.7772385065477,-2882.77787968121,,,,,,,
1680003261.82324,391,510.666666666667,579.086120605469,7.08910088333444,-2962.01965508985,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.83154,400.333333333333,507.166666666667,577.683959960938,10.5438312407023,416.548748732652,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.8399,401,508.666666666667,577.604187011719,5.47169836046367,-606.837859402406,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.84821,395.166666666667,508.333333333333,578.574951171875,13.4168499811953,955.359484961692,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.85682,388.166666666667,505.5,578.585571289063,10.293892418123,-362.683354787719,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.86492,386,504.333333333333,578.468627929688,8.8636810798521,-176.623814544028,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.87327,385.166666666667,497.666666666667,578.418701171875,5.76568529448458,-370.924173006328,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.8818,385,498.833333333333,578.395751953125,3.8564969773467,-223.781083881905,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.88988,388.833333333333,497,578.249664306641,5.89611146129818,252.705886923867,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.8982,390.5,497.666666666667,578.160095214844,1.93693594123201,-475.851003589487,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.90659,389.666666666667,498.666666666667,578.089050292969,2.10285022950931,19.7700588972548,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.91492,388.833333333333,498.833333333333,577.899505615234,10.0578831666272,955.157944061335,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.92324,396.166666666667,505.833333333333,577.797668457031,14.0711618142468,481.878709910699,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.93153,397.5,509.166666666667,576.493774414063,10.3836456780687,-445.260772084842,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.93986,398.166666666667,515.5,577.566070556641,4.55019474140738,-699.756601969824,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.94821,397.833333333333,513.5,577.479888916016,0.697067532416737,-461.889357475125,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.95659,398.166666666667,514.833333333333,576.229797363281,0.721292499115263,2.89004875790417,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.96487,398,512.833333333333,577.2919921875,5.70480989043608,601.859543407714,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.97323,396,509.833333333333,577.226440429688,10.4277960983843,564.801871271485,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.98165,395.333333333333,503.166666666667,576.057556152344,9.71568924854955,-84.6044089670834,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.98987,394.833333333333,500.666666666667,577.071258544922,4.79424778387312,-598.242443891553,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003261.9982,390.833333333333,502.166666666667,577.020874023438,9.09751131218207,516.666489970163,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.00657,391.833333333333,508.833333333333,577.034423828125,9.78063932958242,81.6640586961933,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.01493,394,511,576.944152832031,10.8716700596648,130.449893596392,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.02321,402.333333333333,509.166666666667,576.932067871094,8.05347882765025,-340.394148228455,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.03153,400.5,506.833333333333,575.812316894531,6.66094100251096,-167.394466232261,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.03993,396.833333333333,505.833333333333,576.864654541016,14.2006506920642,897.541746768545,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.04822,387.166666666667,510.166666666667,576.865539550781,8.9329845767738,-635.623490514483,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.05668,391,512.166666666667,576.905975341797,9.84845807397799,108.186421319339,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.06493,395.166666666667,515.333333333333,576.842254638672,18.3348757118849,1028.83127293304,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.0732,407.166666666667,519,576.8544921875,10.3486495344285,-965.02122810857,311,394.145161290323,507.069892473118,116819.07635,117077.38265,258.306300000011,0.141580602668459
1680003262.08156,404.5,511.833333333333,575.802978515625,30.3271168012522,2389.6258916094,,,,,,,
1680003262.08988,414.833333333333,491.166666666667,576.835998535156,57.7004238247442,3291.20811622936,,,,,,,
1680003262.09819,424.333333333333,460.666666666667,576.849853515625,66.1127141885833,1012.29712805341,,,,,,,
1680003262.10651,430.5,430.333333333333,576.825988769531,47.613650852892,-2223.5252876555,,,,,,,
1680003262.11485,423.666666666667,415.333333333333,576.746887207031,36.1361255316888,-1376.56519959841,,,,,,,
1680003262.12322,407.5,404.166666666667,576.757080078125,20.811845507947,-1830.48604509666,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.13162,407.666666666667,403,576.851715087891,11.711179685909,-1083.36100924235,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.14015,405.333333333333,393,576.825927734375,10.4251080047195,-150.770419834666,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.14824,405.333333333333,393.333333333333,576.870422363281,0.71884042172587,-1200.03802813817,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.1566,404.666666666667,392.833333333333,576.932281494141,15.409637545866,1756.68402020083,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.16484,410.333333333333,407.166666666667,576.883056640625,24.2179540625377,1068.68512250113,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.17403,412.833333333333,415.666666666667,576.919281005859,22.2903276227515,-209.926210988967,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.1817,410.833333333333,428.666666666667,577.010681152344,10.7099993960415,-1509.19150116026,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.18983,404.666666666667,421,577.02587890625,18.3951251286986,945.128790311896,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.19818,401.333333333333,414,577.148773193359,20.7046335915491,276.644162626062,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.20656,399.333333333333,401.833333333333,577.329620361328,15.5484845678202,-615.328960406086,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.21485,404.5,399.5,577.418792724609,4.36322161343505,-1349.13372265167,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.22321,399.333333333333,397.666666666667,577.022277832031,3.39199729467616,-116.118209820526,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.23152,401.333333333333,400.333333333333,577.798858642578,9.03224782260298,679.310906781996,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.23984,400.833333333333,406.166666666667,577.911682128906,7.31272448143763,-206.48982169302,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.24819,407.5,403.833333333333,578.112640380859,11.541358634492,506.41718698655,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.25654,409.166666666667,398.833333333333,578.361267089844,11.3059812391142,-28.2122227203101,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.26492,406.666666666667,393,578.491333007813,6.86827289391988,-529.123793676791,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.27317,405.5,393.333333333333,578.682556152344,3.79102391770717,-373.090322043596,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.28159,403,392.666666666667,578.881958007813,4.4196440727935,74.6508829429267,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.28983,401.5,394.833333333333,578.932739257813,4.64896139925299,27.8274086497068,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.29818,401.5,396.833333333333,579.025665283203,2.14982973308298,-299.487299264152,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.30729,402.666666666667,396.666666666667,579.097106933594,8.03386314035302,645.788068493723,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.31483,403.166666666667,389.333333333333,579.034362792969,17.1403842915134,1208.29025318064,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.32318,402.5,381,579.01025390625,9.90257349787434,-865.870414360795,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.33155,401.166666666667,380,578.994934082031,4.51462066430109,-644.037441707387,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.33983,398.833333333333,383.333333333333,578.86279296875,9.25958407661674,573.374830803422,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.34821,396.166666666667,387.333333333333,578.786468505859,7.99028859303997,-151.364284863152,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.35649,396.166666666667,390.5,578.733184814453,7.69696988521228,-35.4437995827982,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.3649,395.333333333333,394.666666666667,578.578704833984,9.56343260146444,221.772877728601,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.37317,396.166666666667,399.666666666667,578.497406005859,7.22857147069962,-282.540856599222,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.3815,397.166666666667,401.333333333333,578.447631835938,13.4113363890366,741.587693511139,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.38982,404.166666666667,409.833333333333,578.301910400391,29.8585899857135,1978.11723915535,312,403.156565656566,398.949494949495,117119.03345,117394.04785,275.014400000015,0.202834580891608
1680003262.39828,414.333333333333,424.666666666667,578.248474121094,76.5640325804012,5521.71692317124,,,,,,,
1680003262.40651,438,475.166666666667,578.298095703125,117.162570367145,4932.03481543656,,,,,,,
1680003262.41483,461.666666666667,525.5,578.409942626953,113.039792206456,-495.395227306607,,,,,,,
1680003262.42318,482.5,573.5,578.630920410156,69.9657272378279,-5162.28007773753,,,,,,,
1680003262.4315,488.333333333333,586.666666666667,578.683074951172,17.7980662363365,-6269.096666605,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.43984,489,589.166666666667,578.60205078125,2.34239274501811,-1851.75504598563,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.44831,490.166666666667,585.333333333333,578.647491455078,10.8713329076103,1007.07759624453,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.45662,493.333333333333,579.666666666667,578.68994140625,14.2938495868767,411.989055320769,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.46484,499.333333333333,575.333333333333,578.646789550781,10.4530107968496,-467.147349155934,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.47317,499.833333333333,572.166666666667,578.694274902344,5.09991975504197,-643.083461492406,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.48151,496.333333333333,571.5,578.762359619141,9.39533864043818,514.877722220214,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.48981,491.166666666667,574.666666666667,578.726989746094,8.37639679413555,-122.666535803227,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.49818,490.833333333333,577.333333333333,578.776489257813,5.34592705647979,-362.444354596947,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.50647,494.333333333333,578.666666666667,578.843353271484,3.70638434009075,-197.637657628478,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.51483,493.166666666667,574.666666666667,578.809234619141,6.87529470318639,379.337590449464,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.52317,491.666666666667,572.666666666667,578.869384765625,9.98407446221053,372.402611317959,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.5315,485.333333333333,569.166666666667,578.971160888672,7.75630298488525,-267.523053693435,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.53993,484.666666666667,570,578.967529296875,5.28556560306767,-293.161686994269,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.54825,488.666666666667,573,579.057189941406,14.548478120671,1112.50180365493,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.5565,496.333333333333,577.5,579.169555664063,12.8519813039276,-205.733233497723,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.56481,500.833333333333,574.666666666667,579.168518066406,9.62237676416775,-388.547225668644,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.57314,498,568.5,579.247100830078,20.745931869848,1336.08253025906,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.58153,486.5,560.833333333333,579.35791015625,19.0507596102038,-201.895151393541,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.58984,480.833333333333,562,579.352600097656,6.31471058150361,-1532.65409861802,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.59813,480.5,561.666666666667,579.4267578125,5.92076687991095,-47.5358321278137,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.60652,486.333333333333,563.5,579.514617919922,14.5381438815898,1027.66439307364,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.61482,494.5,560.833333333333,579.480834960938,28.9070744224557,1730.11252478706,313,491.304347826087,573.021739130435,117427.3356,117618.99865,191.663050000003,0.17057332369566
1680003262.62318,514,566.166666666667,579.509460449219,81.7271431167555,6323.25771782219,,,,,,,
1680003262.63153,570,582.5,579.556945800781,127.131437463687,5435.23161556826,,,,,,,
1680003262.63981,629.5,603.166666666667,579.363861083984,123.788409587236,-403.796095717715,,,,,,,
1680003262.6482,680.666666666667,623.166666666667,579.352081298828,70.1926118320706,-6385.46926813448,,,,,,,
1680003262.6565,692.166666666667,626.333333333333,577.860656738281,13.2539246908775,-6858.09972311498,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.66481,692.333333333333,627.666666666667,579.226989746094,1.61962837338128,-1399.93457963327,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.67316,690.666666666667,626,579.242919921875,3.13189913317548,181.112439645266,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.68155,689.666666666667,626.333333333333,579.292541503906,4.29319922308893,138.528717290095,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.68981,692,629.833333333333,579.270202636719,0.176103568112076,-498.178388365858,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.69814,689.5,626.333333333333,579.326202392578,4.90711382428263,568.25539080839,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.70647,693.666666666667,634.166666666667,579.416046142578,9.69907526342728,574.927286367408,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.71482,693,634.833333333333,579.395172119141,7.61525006544227,-249.547949557636,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.72315,690.5,640.666666666667,579.458923339844,11.6610068469883,485.58016053507,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.73145,687.666666666667,644.5,581.116760253906,10.7322178549835,-111.952194593325,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.73981,688.5,650.666666666667,579.501159667969,9.20102491355404,-183.115433266225,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.74818,693.333333333333,651.166666666667,579.545532226563,11.0615390012439,222.347398022179,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.75654,694.5,642,579.615386962891,20.4490761125842,1123.26047710187,314,691.346153846154,635.423076923077,117652.3526,117760.68345,108.330849999998,0.163782551907701
1680003262.76483,701.666666666667,633.666666666667,579.574462890625,48.8950361595137,3430.57200966502,,,,,,,
1680003262.77374,741,630.5,579.611083984375,138.521082676729,10063.2189031575,,,,,,,
1680003262.78145,832.5,632.833333333333,579.660400390625,258.874807746299,15605.6281047763,,,,,,,
1680003262.78979,976.5,640,579.52490234375,329.885842555772,8512.47120707705,,,,,,,
1680003262.79815,1144.5,647,579.488403320313,320.575037815053,-1113.17337470684,,,,,,,
1680003262.80646,1279.83333333333,651.166666666667,579.473999023438,231.679295631994,-10709.6852217439,,,,,,,
1680003262.81479,1364.5,654.333333333333,579.331878662109,125.368612368768,-12755.9553722322,,,,,,,
1680003262.82312,1399.66666666667,648.333333333333,579.386199951172,53.797252237263,-8594.99226998872,,,,,,,
1680003262.83145,1414.33333333333,641.166666666667,579.511444091797,31.9482987248376,-2622.35693516714,,,,,,,
1680003262.83982,1424.33333333333,630.166666666667,579.529907226563,11.9671017471092,-2387.72474429978,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.84834,1423.33333333333,633.833333333333,579.392669677734,7.26918467950986,-550.907297200457,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.85647,1425.5,637,578.62548828125,3.75120598054626,-432.907400443003,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.86498,1425,637,578.428314208984,,,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.87339,,,,,,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.88169,1434,655.5,578.303863525391,,,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.88982,1431.16666666667,656.833333333333,578.107147216797,11.2319991227938,,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.89813,1424.16666666667,659.5,577.985534667969,14.9003405569836,441.798515534444,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.90645,1417.83333333333,661.833333333333,577.882476806641,10.4398278567835,-535.900317202508,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.91485,1416.16666666667,665.5,577.675445556641,6.96035328884283,-414.213300628455,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.9232,1424.5,662.666666666667,577.561737060547,15.3435094004129,1004.15117824487,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.93152,1430.83333333333,667,576.827758789063,12.2847433558937,-367.472313668578,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.93977,1434.66666666667,668.5,577.252624511719,3.33979342837284,-1084.1575070324,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.94816,1430.66666666667,663.833333333333,577.094573974609,21.0067181058613,2106.7667577943,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.95646,1428.83333333333,649.333333333333,577.79345703125,30.9183986306963,1194.40862393176,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.96494,1427.83333333333,634.333333333333,576.748352050781,11.438428861467,-2295.94787780253,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.97321,1424,639.5,576.620849609375,19.0090004471936,915.636190385403,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.98146,1418.33333333333,649.5,576.547241210938,23.4454031679488,537.537285023928,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.98979,1411.83333333333,658,576.380523681641,10.9643379043049,-1499.37114240885,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003262.99815,1421.33333333333,659.5,576.308288574219,22.1983079968794,1342.73233640944,315,1424.14881124052,653.207418007477,117835.63185,118002.46375,166.83189999999,0.252865094563185
1680003263.00677,1433.5,658.666666666667,575.159301757813,52.6891786268421,3537.01880748757,,,,,,,
1680003263.01478,1469.16666666667,644.166666666667,576.133148193359,90.3800844475805,4707.30317860485,,,,,,,
1680003263.02313,1510.83333333333,623.5,575.971649169922,90.2475862610525,-15.8798373076898,,,,,,,
1680003263.03145,1545.66666666667,603.5,574.50537109375,62.7663489553093,-3302.99363057567,,,,,,,
1680003263.03986,1563.5,593.666666666667,575.814147949219,17.7277202793156,-5349.70467352874,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.0483,1562.5,599.333333333333,575.800506591797,4.85137289542957,-1527.09915723529,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.05644,1564.5,598.166666666667,574.352600097656,8.73541797029717,476.692776650347,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.06476,1558.16666666667,606.333333333333,575.752319335938,9.88654342090916,138.48125721648,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.07316,1555,596.666666666667,575.758392333984,25.5973948376361,1869.13786574355,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.08155,1556,581.833333333333,575.757873535156,27.881421625748,272.358639666948,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.08978,1555.16666666667,570.166666666667,575.631408691406,12.076616583316,-1919.45652689317,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.09829,1553.66666666667,570.5,575.583770751953,13.4435008142868,160.681364434374,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.10645,1552.33333333333,582.666666666667,575.557952880859,20.7746849290819,897.846265881365,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.11485,1562.5,588.166666666667,575.446563720703,14.6669629260687,-727.698851809667,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.12313,1564.66666666667,589.666666666667,575.436950683594,3.01627244970563,-1406.00145737195,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.13152,1565,589.666666666667,575.458984375,6.17773745104171,377.069642228228,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.13987,1559,587.666666666667,575.404968261719,10.9172603204531,567.220324977122,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.14809,1556.83333333333,596.166666666667,575.464019775391,12.6362289761862,209.181349266492,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.15643,1554.66666666667,598.833333333333,572.932434082031,8.75481320695013,-465.207921139703,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.16478,1551,602.166666666667,575.490936279297,10.9555923867068,263.815967173508,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.17319,1559.83333333333,589.666666666667,575.563720703125,26.7440082266024,1877.04823747606,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.18161,1569.16666666667,583.666666666667,575.702972412109,22.9734174027413,-447.452274156333,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.18976,1580,580.666666666667,575.743591308594,10.7075674451111,-1506.34302176768,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.19809,1573.5,592.833333333333,575.872924804688,18.9291755267236,986.987764899242,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.20645,1570.83333333333,596.333333333333,572.649658203125,11.3882049532152,-902.051553087786,316,1561.3253968254,590.230158730159,118035.65425,118210.6082,174.95395000001,0.210806198682731
1680003263.21477,1563.66666666667,597.666666666667,576.050872802734,36.8678512108033,3061.5743364383,,,,,,,
1680003263.22317,1553,565.666666666667,576.147918701172,82.7584729242005,5463.03917924057,,,,,,,
1680003263.23145,1516.66666666667,533.666666666667,576.284393310547,133.31522372435,6107.80568778976,,,,,,,
1680003263.23984,1504.16666666667,448.166666666667,572.796020507813,152.834011162644,2325.32611845282,,,,,,,
1680003263.24809,1503.5,389.833333333333,576.389465332031,112.425633422566,-4898.69771846468,,,,,,,
1680003263.25644,1523.83333333333,343,576.511993408203,44.7960909882824,-8099.54040028666,,,,,,,
1680003263.26476,1524.66666666667,352.333333333333,576.231750488281,17.8153785477122,-3244.12183058009,317,1524.9696969697,353.280303030303,118260.598,118443.91995,183.321949999998,0.173310176548972
1680003263.27312,1522.66666666667,360,576.242065429688,8.15944636310832,-1155.1816270998,317,1524.9696969697,353.280303030303,118260.598,118443.91995,183.321949999998,0.173310176548972
